timestamp,41.9 or below,42.0 to 42.2,42.3 to 42.5,42.6 to 42.8,42.9 to 43.1,43.2 to 43.4,43.5 to 43.7,43.8 or above
2026-01-24T05:04:00Z,1.00,,,,,,,
2026-01-24T11:05:00Z,1.00,,,,,9.19,,
2026-01-24T14:25:00Z,1.00,,,,,16.89,,
2026-01-24T16:24:00Z,7.00,,,,,16.89,,
2026-01-24T18:39:00Z,7.00,,,,18.00,16.89,,
2026-01-24T22:28:00Z,6.77,,,,18.00,16.89,,
2026-01-24T23:36:00Z,6.77,,31.00,,18.00,16.89,,
2026-01-24T23:42:00Z,11.66,,31.00,,18.00,16.89,,
2026-01-25T02:06:00Z,6.00,14.00,32.00,47.00,18.00,16.89,1.00,1.00
2026-01-25T05:48:00Z,13.00,14.00,32.00,47.00,18.00,16.89,1.00,1.00
2026-01-25T05:49:00Z,9.00,14.00,32.00,47.00,18.00,16.89,1.00,1.00
2026-01-25T05:50:00Z,6.00,14.00,31.00,31.00,18.00,5.00,1.00,1.00
2026-01-25T07:36:00Z,8.00,14.00,31.00,31.00,18.00,5.00,1.00,1.00
2026-01-25T10:26:00Z,8.00,14.00,31.00,31.00,18.00,5.00,1.00,4.52
2026-01-25T10:27:00Z,6.12,14.00,30.00,30.00,17.00,4.00,2.00,3.00
2026-01-25T10:29:00Z,6.12,14.00,30.00,30.00,19.00,4.00,2.00,3.00
2026-01-25T10:31:00Z,6.12,14.00,30.00,30.00,19.00,4.00,2.00,3.00
2026-01-25T10:44:00Z,8.16,14.00,30.00,30.00,19.00,4.00,2.00,3.00
2026-01-25T13:52:00Z,8.16,14.00,30.00,30.00,18.25,4.00,2.00,3.00
2026-01-25T14:43:00Z,8.93,14.00,30.00,30.00,18.25,4.00,2.00,3.00
2026-01-25T15:13:00Z,8.93,15.00,37.20,29.83,18.25,4.00,2.00,3.00
2026-01-25T15:54:00Z,8.93,14.00,37.20,29.83,18.25,4.00,2.00,3.00
2026-01-25T17:23:00Z,8.93,15.00,37.20,29.83,18.25,4.00,2.00,3.00
2026-01-25T18:04:00Z,8.93,15.00,37.20,29.83,21.00,4.00,2.00,3.00
2026-01-25T18:05:00Z,8.93,15.00,30.00,31.00,21.00,4.00,2.00,3.00
2026-01-25T18:22:00Z,8.93,15.00,30.00,31.00,21.00,4.00,2.00,4.00
2026-01-25T19:33:00Z,8.93,14.00,30.00,31.00,21.00,4.00,2.00,4.00
2026-01-25T19:35:00Z,8.93,14.00,30.00,31.00,21.00,4.00,2.00,4.00
2026-01-25T19:49:00Z,8.93,14.00,30.00,31.00,21.00,4.00,2.00,4.00
2026-01-25T19:55:00Z,9.84,14.00,30.00,31.00,21.00,4.00,2.00,4.00
2026-01-25T20:05:00Z,9.00,14.00,30.00,31.00,21.00,4.00,2.00,4.00
2026-01-25T20:25:00Z,9.00,14.00,30.00,31.00,21.00,4.00,2.00,4.00
2026-01-25T20:38:00Z,9.00,14.00,29.00,31.00,21.00,4.00,2.00,4.00
2026-01-25T22:54:00Z,15.23,14.00,29.00,31.00,21.00,4.00,2.00,4.00
2026-01-25T23:11:00Z,15.23,13.00,29.00,31.00,21.00,4.00,2.00,4.00
2026-01-26T01:08:00Z,18.54,13.00,29.00,31.00,21.00,4.00,2.00,4.00
2026-01-26T01:25:00Z,11.09,13.00,20.81,41.00,18.27,11.00,3.00,4.00
2026-01-26T02:36:00Z,13.22,13.00,20.81,41.00,18.27,11.00,3.00,4.00
2026-01-26T03:08:00Z,13.22,9.00,20.81,41.00,18.27,11.00,3.00,4.00
2026-01-26T03:10:00Z,13.22,9.00,23.00,29.00,18.27,11.00,3.00,4.00
2026-01-26T03:11:00Z,13.22,9.00,29.00,20.00,18.27,11.00,3.00,4.00
2026-01-26T03:52:00Z,18.20,9.00,29.00,20.00,18.27,11.00,3.00,4.00
2026-01-26T04:21:00Z,17.00,9.00,29.00,20.00,18.27,11.00,3.00,4.00
2026-01-26T04:26:00Z,17.00,9.00,28.93,20.00,18.27,11.00,3.00,4.00
2026-01-26T04:27:00Z,17.00,9.00,28.93,28.37,18.27,11.00,3.00,4.00
2026-01-26T05:55:00Z,17.46,9.00,28.93,28.37,18.27,11.00,3.00,4.00
2026-01-26T07:13:00Z,17.46,9.00,28.93,28.37,18.00,11.00,3.00,4.00
2026-01-26T10:08:00Z,17.46,9.00,28.93,29.00,18.00,11.00,3.00,4.00
2026-01-26T11:12:00Z,17.33,9.00,28.93,29.00,18.00,11.00,3.00,4.00
2026-01-26T11:44:00Z,17.33,9.00,28.93,29.00,19.00,11.00,3.00,4.00
2026-01-26T12:59:00Z,17.33,9.00,28.93,20.00,19.00,11.00,3.00,4.00
2026-01-26T13:43:00Z,17.33,12.00,28.93,20.00,19.00,11.00,3.00,4.00
2026-01-26T14:16:00Z,17.33,12.00,24.78,20.00,19.00,11.00,3.00,4.00
2026-01-26T14:20:00Z,17.33,12.00,20.00,20.00,19.00,11.00,3.00,4.00
2026-01-26T14:58:00Z,10.00,12.00,20.00,20.00,19.00,11.00,3.00,4.00
2026-01-26T15:46:00Z,10.00,12.00,25.00,20.00,19.00,11.00,3.00,4.00
2026-01-26T16:06:00Z,10.00,12.00,25.00,20.00,19.00,20.28,3.00,4.00
2026-01-26T16:43:00Z,10.00,12.00,27.00,20.00,19.00,20.28,3.00,4.00
2026-01-26T17:39:00Z,10.00,12.00,27.00,20.00,19.52,20.28,3.00,4.00
2026-01-26T18:13:00Z,10.00,12.00,27.00,20.00,20.00,20.28,3.00,4.00
2026-01-26T19:28:00Z,10.00,12.00,27.00,20.00,20.00,20.28,3.00,4.00
2026-01-26T19:29:00Z,17.00,12.00,27.00,20.00,20.00,20.28,3.00,4.00
2026-01-26T20:14:00Z,19.55,12.00,27.00,20.00,20.00,20.28,3.00,4.00
2026-01-26T20:46:00Z,19.55,12.00,27.00,24.00,20.00,20.28,3.00,4.00
2026-01-26T20:51:00Z,19.55,12.00,27.00,24.00,20.00,20.28,3.00,4.00
2026-01-26T21:06:00Z,18.00,12.00,27.00,24.00,20.00,20.28,3.00,4.00
2026-01-26T21:19:00Z,19.05,12.76,23.00,24.00,20.00,20.28,3.00,4.00
2026-01-26T21:21:00Z,23.42,12.34,19.31,21.00,19.00,11.00,3.00,1.71
2026-01-26T21:22:00Z,19.00,18.64,19.00,20.00,19.00,8.00,3.00,2.00
2026-01-26T21:23:00Z,25.00,13.00,17.00,20.16,18.43,8.00,3.00,2.00
2026-01-26T21:24:00Z,25.00,13.00,17.00,20.16,17.00,8.00,3.00,2.00
2026-01-26T21:27:00Z,25.00,13.00,14.94,22.00,17.00,8.00,3.00,2.00
2026-01-26T21:30:00Z,25.00,16.00,14.94,22.00,17.00,8.00,3.00,2.00
2026-01-26T21:31:00Z,25.00,16.00,14.94,22.00,17.00,8.00,3.00,2.00
2026-01-26T21:33:00Z,25.00,17.34,14.94,22.00,17.00,8.00,3.00,2.00
2026-01-26T21:39:00Z,25.00,17.34,14.94,22.00,17.00,9.00,3.00,2.00
2026-01-26T22:04:00Z,34.00,17.34,14.94,22.00,17.00,9.00,3.00,2.00
2026-01-26T22:07:00Z,33.00,17.34,14.94,22.00,17.00,9.00,3.00,2.00
2026-01-26T22:13:00Z,32.00,17.34,14.94,22.00,17.00,9.00,3.00,2.00
2026-01-26T22:20:00Z,32.00,17.34,15.00,21.00,14.00,9.00,3.00,2.00
2026-01-26T22:21:00Z,32.00,17.34,15.00,21.00,14.00,9.00,4.00,2.00
2026-01-26T22:22:00Z,32.00,17.00,15.00,21.00,14.00,9.00,4.00,2.00
2026-01-26T22:25:00Z,28.33,17.00,15.00,21.00,14.00,9.00,4.00,2.00
2026-01-26T22:26:00Z,28.33,17.00,15.19,21.00,14.00,9.00,4.00,2.00
2026-01-26T23:08:00Z,28.33,17.00,15.19,21.00,14.00,9.00,4.00,2.00
2026-01-26T23:11:00Z,31.00,17.00,15.19,21.00,14.00,9.00,4.00,2.00
2026-01-26T23:20:00Z,30.00,17.00,15.19,21.00,14.00,9.00,4.00,2.00
2026-01-26T23:33:00Z,31.00,17.00,15.19,21.00,14.00,9.00,4.00,2.00
2026-01-26T23:53:00Z,31.00,17.00,15.19,21.00,14.00,9.00,4.00,2.00
2026-01-27T00:00:00Z,31.00,17.00,15.19,21.00,14.00,7.00,4.00,2.00
2026-01-27T00:21:00Z,31.00,17.00,17.00,21.00,14.00,7.00,4.00,2.00
2026-01-27T00:23:00Z,31.00,17.00,17.00,21.00,15.00,7.00,4.00,2.00
2026-01-27T00:37:00Z,31.00,17.00,17.00,21.00,15.00,7.00,4.00,2.00
2026-01-27T00:45:00Z,31.00,17.00,17.00,21.00,15.00,8.92,4.00,2.00
2026-01-27T00:58:00Z,31.00,17.00,17.00,21.00,15.00,8.92,4.00,2.00
2026-01-27T01:12:00Z,32.48,17.00,17.00,21.00,15.00,8.92,4.00,2.00
2026-01-27T01:17:00Z,32.48,16.96,19.94,21.00,15.00,8.92,4.00,2.00
2026-01-27T01:22:00Z,32.48,16.96,19.94,21.00,15.00,13.70,4.00,2.00
2026-01-27T01:23:00Z,32.48,16.96,19.94,21.00,15.00,15.00,5.63,2.00
2026-01-27T01:24:00Z,23.25,12.50,19.94,21.00,15.00,15.00,5.63,2.00
2026-01-27T01:25:00Z,23.41,12.50,19.94,21.00,15.00,15.00,5.63,2.00
2026-01-27T01:26:00Z,23.41,12.00,16.00,21.00,15.00,15.00,5.63,2.00
2026-01-27T01:27:00Z,23.41,15.00,16.00,21.00,18.20,15.00,5.63,2.00
2026-01-27T01:36:00Z,14.30,15.00,16.00,21.00,18.20,15.00,5.63,2.00
2026-01-27T01:40:00Z,15.54,15.00,16.00,21.00,18.20,15.00,5.63,2.00
2026-01-27T01:58:00Z,20.89,15.00,16.00,21.00,18.20,15.00,5.63,2.00
2026-01-27T02:10:00Z,21.00,15.00,16.00,21.00,18.20,15.00,5.63,2.00
2026-01-27T02:15:00Z,10.84,15.00,19.57,21.00,18.20,11.52,5.63,2.00
2026-01-27T02:23:00Z,15.00,15.00,19.57,21.00,18.20,11.52,5.63,2.00
2026-01-27T02:30:00Z,15.00,13.00,19.57,21.00,18.20,16.02,6.35,2.00
2026-01-27T02:31:00Z,15.03,13.00,19.57,21.00,18.20,16.02,6.35,2.00
2026-01-27T02:34:00Z,18.00,13.00,19.57,21.00,18.20,16.02,6.35,2.00
2026-01-27T02:39:00Z,11.00,13.00,19.57,21.00,18.20,16.02,6.35,2.00
2026-01-27T02:44:00Z,18.15,13.00,19.57,21.00,18.20,16.02,6.35,2.00
2026-01-27T02:51:00Z,14.58,13.00,19.57,21.00,18.20,16.02,6.35,2.00
2026-01-27T03:20:00Z,14.58,8.00,19.57,21.00,25.95,16.02,6.35,2.00
2026-01-27T03:25:00Z,21.63,8.00,19.57,21.00,25.95,16.02,6.35,2.00
2026-01-27T04:03:00Z,21.76,8.00,19.57,21.00,25.95,16.02,6.35,2.00
2026-01-27T04:30:00Z,16.67,8.00,19.57,21.00,25.95,16.02,6.35,2.00
2026-01-27T04:31:00Z,16.67,8.00,19.00,21.00,25.95,16.02,6.35,2.00
2026-01-27T05:36:00Z,18.84,8.00,19.00,30.00,25.95,16.02,6.35,2.00
2026-01-27T05:43:00Z,18.84,8.00,19.00,30.00,21.00,16.02,6.35,2.00
2026-01-27T06:36:00Z,20.00,8.00,19.00,30.00,21.00,16.02,6.35,2.00
2026-01-27T07:05:00Z,20.00,8.00,19.00,30.00,20.00,16.02,6.35,2.00
2026-01-27T07:11:00Z,20.43,8.00,19.00,30.00,20.00,16.02,6.35,2.00
2026-01-27T07:28:00Z,20.43,8.00,19.00,30.00,26.00,16.02,6.35,2.00
2026-01-27T07:38:00Z,20.73,8.00,19.00,30.00,26.00,16.02,6.35,2.00
2026-01-27T08:20:00Z,20.73,8.00,19.00,30.00,26.07,16.02,6.35,2.00
2026-01-27T11:50:00Z,20.73,14.00,19.00,30.00,26.07,16.02,6.35,2.00
2026-01-27T11:52:00Z,20.73,14.00,19.00,30.00,24.00,16.02,6.35,2.00
2026-01-27T11:53:00Z,21.00,14.00,19.00,30.00,24.00,16.02,6.35,2.00
2026-01-27T13:18:00Z,21.00,14.00,19.00,30.00,28.68,16.02,6.35,2.00
2026-01-27T13:19:00Z,17.00,9.00,13.00,30.66,24.00,11.00,5.00,2.00
2026-01-27T13:22:00Z,17.00,9.00,13.00,30.66,24.00,11.00,5.00,4.00
2026-01-27T13:25:00Z,19.00,9.00,15.00,25.25,23.00,11.00,5.00,1.25
2026-01-27T13:46:00Z,17.00,8.40,17.06,31.00,24.00,11.00,2.00,1.20
2026-01-27T14:19:00Z,18.00,10.00,17.00,30.00,23.00,11.00,2.00,1.33
2026-01-27T14:44:00Z,21.78,10.00,17.00,30.00,23.00,11.00,2.00,1.33
2026-01-27T14:59:00Z,21.78,11.78,24.47,30.00,23.00,11.00,2.00,1.33
2026-01-27T15:15:00Z,21.78,11.78,24.47,30.00,23.00,11.00,2.00,1.33
2026-01-27T15:42:00Z,21.78,11.78,24.47,30.00,23.00,11.00,2.00,1.33
2026-01-27T15:43:00Z,18.50,10.00,17.00,28.00,23.00,11.00,2.00,2.00
2026-01-27T15:44:00Z,19.00,10.00,17.00,27.00,23.00,11.00,2.00,2.00
2026-01-27T15:49:00Z,19.00,10.00,17.00,24.07,23.00,11.00,2.00,2.00
2026-01-27T16:07:00Z,19.00,10.00,17.00,24.07,23.00,11.00,2.00,2.00
2026-01-27T16:10:00Z,19.00,11.00,17.00,24.07,23.00,11.00,2.00,2.00
2026-01-27T16:29:00Z,20.00,11.00,17.00,24.07,23.00,11.00,2.00,2.00
2026-01-27T16:33:00Z,20.00,11.00,17.00,24.07,23.00,11.00,2.00,2.00
2026-01-27T16:36:00Z,20.97,11.00,17.00,24.07,23.00,11.00,2.00,2.00
2026-01-27T16:37:00Z,20.97,11.86,17.00,26.00,23.00,11.00,2.00,2.00
2026-01-27T16:41:00Z,20.97,12.75,23.42,26.00,20.00,11.00,2.00,2.00
2026-01-27T16:42:00Z,20.97,12.75,23.42,25.02,20.00,11.00,2.00,2.00
2026-01-27T16:43:00Z,21.00,12.75,23.42,25.02,20.00,11.00,2.00,2.00
2026-01-27T16:47:00Z,21.00,12.75,23.42,25.02,20.00,11.00,2.00,2.00
2026-01-27T16:50:00Z,21.00,12.75,23.42,25.02,17.00,11.00,2.00,2.00
2026-01-27T16:53:00Z,21.00,12.75,23.42,26.95,17.00,11.00,2.00,2.00
2026-01-27T16:54:00Z,21.00,12.75,23.42,29.00,17.00,11.00,2.00,2.00
2026-01-27T16:59:00Z,19.00,12.75,23.42,29.00,17.00,11.00,2.00,2.00
2026-01-27T17:11:00Z,19.00,12.75,23.42,29.00,17.00,11.00,2.00,2.00
2026-01-27T17:16:00Z,19.00,12.75,23.42,29.00,17.00,11.00,3.00,2.00
2026-01-27T17:17:00Z,19.00,12.75,23.42,29.00,17.00,10.00,3.00,2.00
2026-01-27T17:19:00Z,19.00,12.75,23.42,29.00,18.00,10.00,3.00,2.00
2026-01-27T17:20:00Z,19.00,12.75,23.42,29.00,18.00,10.00,3.00,2.00
2026-01-27T17:32:00Z,19.00,12.75,23.42,28.35,18.00,10.00,3.00,2.00
2026-01-27T17:39:00Z,19.00,12.75,17.00,28.35,18.00,10.00,3.00,2.00
2026-01-27T17:41:00Z,19.52,12.75,17.00,28.35,18.00,10.00,3.00,2.00
2026-01-27T17:49:00Z,19.52,12.75,16.00,29.67,19.16,10.00,3.00,2.00
2026-01-27T17:50:00Z,19.52,18.55,18.94,29.67,19.16,10.00,3.00,2.00
2026-01-27T17:52:00Z,19.52,18.55,18.94,29.67,16.00,10.00,3.00,2.00
2026-01-27T17:55:00Z,19.80,18.55,18.94,29.67,16.00,10.00,3.00,2.00
2026-01-27T17:56:00Z,18.00,16.00,22.00,26.00,14.28,9.00,3.00,2.00
2026-01-27T17:58:00Z,18.00,16.00,22.00,25.00,14.28,9.00,3.00,2.00
2026-01-27T18:00:00Z,18.00,16.00,22.00,25.00,14.28,9.00,3.00,2.00
2026-01-27T18:09:00Z,18.00,16.00,22.00,24.00,14.28,9.00,3.00,2.00
2026-01-27T18:23:00Z,17.00,19.47,23.00,24.00,14.00,8.00,3.00,2.00
2026-01-27T18:24:00Z,17.00,19.47,28.95,24.00,14.00,8.00,3.00,2.00
2026-01-27T18:25:00Z,17.00,18.00,28.95,24.00,14.00,8.00,3.00,2.00
2026-01-27T18:26:00Z,17.00,18.00,28.95,24.00,14.00,8.00,3.00,2.00
2026-01-27T18:28:00Z,18.00,18.00,28.95,24.00,14.00,8.00,3.00,2.00
2026-01-27T18:29:00Z,18.00,18.00,28.95,24.00,16.92,8.00,3.00,2.00
2026-01-27T18:38:00Z,18.00,18.00,28.95,24.00,16.92,8.00,3.00,3.47
2026-01-27T18:39:00Z,18.00,20.00,28.95,24.00,16.92,8.00,3.00,3.47
2026-01-27T18:42:00Z,18.00,20.00,28.95,24.00,16.92,8.00,3.54,3.47
2026-01-27T18:58:00Z,18.00,20.00,28.95,24.00,16.92,8.00,3.54,3.47
2026-01-27T19:07:00Z,18.00,20.00,28.95,24.00,16.92,8.00,3.54,3.47
2026-01-27T19:12:00Z,18.00,21.00,28.95,24.00,16.92,8.00,3.54,3.47
2026-01-27T19:13:00Z,18.88,21.00,28.95,24.00,16.92,8.00,3.54,3.47
2026-01-27T19:15:00Z,18.88,21.00,28.95,24.00,16.92,8.00,3.54,3.47
2026-01-27T19:17:00Z,18.88,21.00,28.95,24.00,16.92,8.00,3.54,3.47
2026-01-27T19:19:00Z,18.88,21.00,28.95,24.00,16.92,8.00,3.54,3.47
2026-01-27T19:21:00Z,18.88,21.00,28.95,24.00,16.92,8.00,3.54,3.47
2026-01-27T19:30:00Z,22.00,21.00,28.95,24.00,16.92,8.00,3.54,4.00
2026-01-27T19:37:00Z,22.00,21.00,21.77,24.00,16.92,8.00,3.54,4.00
2026-01-27T19:38:00Z,22.00,21.00,21.77,24.00,16.92,8.00,3.54,4.00
2026-01-27T19:52:00Z,22.00,21.00,21.77,24.00,16.92,8.00,3.54,4.00
2026-01-27T20:01:00Z,20.94,21.00,21.77,24.00,16.92,8.00,3.54,4.00
2026-01-27T20:03:00Z,23.00,21.00,21.77,24.00,16.92,8.00,3.54,4.00
2026-01-27T20:09:00Z,22.75,21.00,21.77,24.00,16.92,8.00,3.54,4.00
2026-01-27T20:10:00Z,22.75,21.00,21.77,24.00,13.00,8.00,3.54,4.00
2026-01-27T20:26:00Z,23.97,21.00,21.77,24.00,13.00,8.00,3.54,4.00
2026-01-27T20:30:00Z,23.97,17.00,21.77,24.00,13.00,8.00,3.54,4.00
2026-01-27T20:45:00Z,24.35,16.00,21.00,23.00,13.17,7.00,2.00,1.32
2026-01-27T20:48:00Z,26.42,16.00,21.00,23.00,13.17,7.00,2.00,1.32
2026-01-27T21:10:00Z,27.00,16.00,21.00,23.00,13.17,7.00,2.00,1.32
2026-01-27T21:24:00Z,27.00,16.00,22.00,23.00,16.00,7.00,2.00,1.32
2026-01-27T21:25:00Z,26.00,15.10,21.78,20.00,15.00,7.00,2.00,1.66
