timestamp,Above 2.0 inches,Above 4.0 inches,Above 6.0 inches,Above 8.0 inches,Above 10.0 inches,Above 12.0 inches,Above 15.0 inches,Above 18.0 inches,Above 20.0 inches,Above 24.0 inches
2026-01-24T14:12:00Z,99.00,97.00,92.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T14:13:00Z,99.00,97.00,92.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T14:14:00Z,99.00,97.00,92.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T14:16:00Z,99.00,97.00,92.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T14:18:00Z,99.00,97.00,92.41,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T14:19:00Z,99.00,97.00,92.41,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T14:20:00Z,99.00,97.00,92.41,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T14:21:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T14:22:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T14:23:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T14:24:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T14:25:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T14:26:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T14:27:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T14:28:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T14:29:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T14:30:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T14:31:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T14:32:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T14:33:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T14:35:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T14:36:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.16
2026-01-24T14:37:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,5.00
2026-01-24T14:38:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,5.00
2026-01-24T14:39:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,5.00
2026-01-24T14:40:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,5.00
2026-01-24T14:41:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,5.00
2026-01-24T14:42:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,5.00
2026-01-24T14:43:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,5.00
2026-01-24T14:45:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,5.00
2026-01-24T14:46:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,5.00
2026-01-24T14:47:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,5.00
2026-01-24T14:48:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,5.00
2026-01-24T14:49:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,5.00
2026-01-24T14:50:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,5.00
2026-01-24T14:51:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,5.00
2026-01-24T14:52:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,5.00
2026-01-24T14:53:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,5.00
2026-01-24T14:54:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,5.00
2026-01-24T14:55:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,5.00
2026-01-24T14:56:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,5.00
2026-01-24T14:57:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,5.00
2026-01-24T14:59:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,5.00
2026-01-24T15:00:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,5.00
2026-01-24T15:01:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,3.00
2026-01-24T15:02:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,3.00
2026-01-24T15:03:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,3.00
2026-01-24T15:04:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,3.00
2026-01-24T15:05:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T15:06:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T15:07:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T15:08:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T15:09:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T15:10:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T15:11:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T15:12:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T15:14:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T15:15:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T15:16:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T15:18:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T15:19:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T15:20:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T15:21:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T15:22:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T15:23:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T15:24:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T15:25:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T15:26:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T15:27:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T15:28:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T15:29:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T15:30:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T15:31:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T15:32:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T15:33:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T15:34:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T15:35:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T15:36:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T15:37:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T15:38:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T15:39:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T15:40:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T15:41:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T15:42:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T15:43:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T15:44:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T15:45:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T15:46:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T15:47:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T15:48:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T15:49:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T15:50:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T15:51:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T15:52:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T15:53:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T15:54:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T15:55:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T15:56:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T15:57:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T15:59:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T16:00:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T16:01:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T16:02:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T16:03:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T16:04:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T16:05:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T16:06:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T16:07:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T16:08:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T16:09:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T16:10:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T16:11:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T16:12:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T16:13:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T16:14:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T16:15:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T16:16:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T16:18:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T16:19:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T16:20:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T16:21:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,3.12
2026-01-24T16:22:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T16:23:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T16:24:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T16:25:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T16:26:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T16:27:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T16:28:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T16:29:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T16:30:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T16:31:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T16:32:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T16:33:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T16:34:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T16:35:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T16:36:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T16:37:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T16:38:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T16:39:00Z,99.00,97.00,93.00,80.00,66.00,46.13,25.00,14.00,9.00,4.00
2026-01-24T16:40:00Z,99.00,97.00,93.00,80.00,66.00,46.13,25.00,14.00,9.00,4.00
2026-01-24T16:41:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T16:42:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T16:43:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T16:44:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T16:45:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T16:46:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T16:47:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T16:49:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T16:50:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T16:51:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T16:52:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T16:53:00Z,99.00,97.00,93.00,80.00,66.00,45.13,25.00,14.00,9.00,4.00
2026-01-24T16:54:00Z,99.00,97.00,93.00,80.00,66.00,45.13,25.00,14.00,9.00,4.00
2026-01-24T16:55:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T16:56:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T16:58:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T16:59:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T17:00:00Z,99.00,97.00,92.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T17:01:00Z,99.00,97.00,92.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T17:02:00Z,99.00,97.00,92.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T17:03:00Z,99.00,97.00,91.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T17:04:00Z,99.00,97.00,91.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T17:05:00Z,99.00,97.00,92.05,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T17:06:00Z,99.00,97.00,92.05,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T17:07:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T17:09:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T17:10:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T17:11:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T17:12:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,14.00,9.00,4.00
2026-01-24T17:13:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T17:14:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T17:15:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T17:16:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T17:17:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T17:18:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T17:19:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T17:20:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T17:21:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T17:22:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T17:23:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T17:24:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T17:25:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T17:26:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T17:27:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T17:28:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T17:29:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T17:30:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T17:31:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T17:32:00Z,99.00,97.00,93.00,80.00,66.00,45.00,25.00,13.00,9.00,4.00
2026-01-24T17:33:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T17:34:00Z,99.00,97.00,93.00,80.00,66.00,45.14,25.00,13.00,9.00,4.00
2026-01-24T17:35:00Z,99.00,97.00,93.00,80.00,66.00,45.14,25.00,13.00,9.00,4.00
2026-01-24T17:36:00Z,99.00,97.00,93.00,80.00,66.00,45.14,25.00,13.00,9.00,4.00
2026-01-24T17:37:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T17:38:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T17:39:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T17:40:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T17:41:00Z,99.00,97.00,93.00,80.00,66.00,45.00,25.00,13.00,9.00,4.00
2026-01-24T17:42:00Z,99.00,97.00,93.00,80.00,66.00,45.00,25.00,13.00,9.00,4.00
2026-01-24T17:43:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T17:44:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T17:45:00Z,99.00,97.00,93.00,80.00,66.00,45.00,25.00,13.00,9.00,4.00
2026-01-24T17:46:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T17:47:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T17:48:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T17:49:00Z,99.00,97.00,93.00,80.00,66.00,45.12,25.00,13.00,9.00,4.00
2026-01-24T17:50:00Z,99.00,97.00,93.00,80.00,66.00,45.00,25.00,13.00,9.00,4.00
2026-01-24T17:51:00Z,99.00,97.00,93.00,80.00,66.00,45.00,25.00,13.00,9.00,4.00
2026-01-24T17:52:00Z,99.00,97.00,93.00,80.00,66.00,45.00,25.00,13.00,9.00,4.00
2026-01-24T17:53:00Z,99.00,97.00,93.00,80.00,66.00,45.00,25.00,13.00,9.00,4.00
2026-01-24T17:54:00Z,99.00,97.00,93.00,80.00,66.00,45.00,25.00,13.00,9.00,4.00
2026-01-24T17:55:00Z,99.00,97.00,93.00,80.00,66.00,45.00,25.00,13.00,9.00,4.00
2026-01-24T17:56:00Z,99.00,97.00,93.00,80.00,66.00,45.00,25.00,13.00,9.00,4.00
2026-01-24T17:57:00Z,99.00,97.00,93.00,80.00,66.00,45.31,25.00,13.00,9.00,4.00
2026-01-24T17:58:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T17:59:00Z,99.00,97.00,93.00,80.00,66.00,45.05,25.00,13.00,9.00,4.00
2026-01-24T18:01:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T18:02:00Z,99.00,97.00,93.00,80.00,66.00,44.50,25.00,13.00,9.00,4.00
2026-01-24T18:03:00Z,99.00,97.00,93.00,80.00,66.00,44.50,25.00,13.00,9.00,4.00
2026-01-24T18:04:00Z,99.00,97.00,93.00,80.00,66.00,44.50,25.00,13.00,9.00,4.00
2026-01-24T18:05:00Z,99.00,97.00,93.00,80.00,66.00,44.50,25.00,13.00,9.00,4.00
2026-01-24T18:06:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T18:07:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T18:08:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T18:09:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T18:10:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T18:11:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T18:12:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T18:13:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T18:14:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T18:15:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T18:16:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T18:17:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T18:18:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T18:19:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T18:20:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T18:21:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T18:22:00Z,99.00,97.00,93.00,80.00,66.00,44.19,25.00,13.00,9.00,4.00
2026-01-24T18:23:00Z,99.00,97.00,93.00,80.00,66.00,44.00,25.00,13.00,9.00,4.00
2026-01-24T18:24:00Z,99.00,97.00,93.00,80.00,66.00,44.00,25.00,13.00,9.00,4.00
2026-01-24T18:25:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T18:26:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T18:27:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T18:28:00Z,99.00,97.00,93.00,79.17,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T18:29:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T18:30:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T18:31:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.00
2026-01-24T18:32:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,4.38
2026-01-24T18:33:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.00,9.00,5.00
2026-01-24T18:34:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.12,9.00,5.00
2026-01-24T18:35:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.12,9.00,5.00
2026-01-24T18:36:00Z,99.00,97.00,93.00,80.00,66.00,47.00,25.00,13.12,9.00,5.00
