timestamp,Above $100000
2025-12-01T07:52:00Z,37.50
2025-12-01T07:54:00Z,37.68
2025-12-01T07:55:00Z,38.00
2025-12-01T07:57:00Z,37.30
2025-12-01T07:58:00Z,37.63
2025-12-01T08:00:00Z,38.00
2025-12-01T08:01:00Z,38.00
2025-12-01T08:02:00Z,37.43
2025-12-01T08:03:00Z,37.61
2025-12-01T08:07:00Z,37.55
2025-12-01T08:09:00Z,37.61
2025-12-01T08:13:00Z,37.88
2025-12-01T08:14:00Z,38.00
2025-12-01T08:17:00Z,37.66
2025-12-01T08:18:00Z,37.00
2025-12-01T08:19:00Z,37.67
2025-12-01T08:20:00Z,37.03
2025-12-01T08:22:00Z,36.66
2025-12-01T08:25:00Z,36.66
2025-12-01T08:30:00Z,36.00
2025-12-01T08:32:00Z,36.28
2025-12-01T08:35:00Z,36.71
2025-12-01T08:39:00Z,36.80
2025-12-01T08:41:00Z,37.00
2025-12-01T08:42:00Z,36.66
2025-12-01T08:45:00Z,36.59
2025-12-01T08:48:00Z,36.45
2025-12-01T08:50:00Z,37.00
2025-12-01T08:51:00Z,37.00
2025-12-01T08:54:00Z,36.66
2025-12-01T08:55:00Z,36.66
2025-12-01T08:56:00Z,36.46
2025-12-01T08:57:00Z,37.00
2025-12-01T08:59:00Z,36.62
2025-12-01T09:00:00Z,36.69
2025-12-01T09:01:00Z,36.47
2025-12-01T09:03:00Z,37.00
2025-12-01T09:04:00Z,36.66
2025-12-01T09:10:00Z,36.66
2025-12-01T09:11:00Z,36.66
2025-12-01T09:14:00Z,36.23
2025-12-01T09:16:00Z,37.00
2025-12-01T09:19:00Z,37.00
2025-12-01T09:21:00Z,36.50
2025-12-01T09:22:00Z,37.00
2025-12-01T09:23:00Z,37.00
2025-12-01T09:24:00Z,36.66
2025-12-01T09:26:00Z,36.00
2025-12-01T09:27:00Z,36.94
2025-12-01T09:29:00Z,36.52
2025-12-01T09:31:00Z,36.36
2025-12-01T09:32:00Z,37.00
2025-12-01T09:33:00Z,37.00
2025-12-01T09:34:00Z,36.66
2025-12-01T09:37:00Z,36.33
2025-12-01T09:40:00Z,37.00
2025-12-01T09:41:00Z,37.00
2025-12-01T09:43:00Z,36.50
2025-12-01T09:45:00Z,37.00
2025-12-01T09:50:00Z,36.00
2025-12-01T09:53:00Z,36.76
2025-12-01T09:55:00Z,36.65
2025-12-01T09:57:00Z,37.00
2025-12-01T09:59:00Z,36.00
2025-12-01T10:00:00Z,36.76
2025-12-01T10:01:00Z,37.00
2025-12-01T10:02:00Z,36.00
2025-12-01T10:05:00Z,36.81
2025-12-01T10:07:00Z,35.11
2025-12-01T10:10:00Z,35.66
2025-12-01T10:11:00Z,35.66
2025-12-01T10:12:00Z,36.00
2025-12-01T10:13:00Z,35.57
2025-12-01T10:14:00Z,35.10
2025-12-01T10:16:00Z,36.00
2025-12-01T10:18:00Z,35.00
2025-12-01T10:20:00Z,35.00
2025-12-01T10:21:00Z,35.00
